date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:16	14706/14706	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Mar%202018%2013:49:25%20GMT	https://dokari.co.id/post/tag/agen-travel-mobil-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/agen-travel-mobil-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:16	14978/14978	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2019:31:33%20GMT	https://dokari.co.id/post/tag/travel-jakarta-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-jakarta-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:16	16595/16595	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2011:47:12%20GMT	https://dokari.co.id/post/tag/travel-jakarta-lampung-pp/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-jakarta-lampung-pp/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:17	2504/2504	---MC-	200	added ('OK')	text/xml	date:Sun,%2020%20Jan%202019%2007:51:17%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Fpost%2Fkenapa-pp-jakarta-lampung-dengan-dokari-tranz%2F&format=xml	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embedccc5	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:18	15097/15097	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Jan%202018%2010:35:54%20GMT	https://dokari.co.id/post/tag/travel-murah-di-jakarta-ke-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-murah-di-jakarta-ke-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:18	14713/14713	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2011:35:26%20GMT	https://dokari.co.id/post/tag/travel-jalur-darat/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-jalur-darat/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:18	14811/14811	---M-Z	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2006:45:18%20GMT	https://dokari.co.id/post/tag/travel-murah-jakarta-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-murah-jakarta-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:18	14732/14732	---M-Z	200	added ('OK')	text/html	date:Sat,%2031%20Mar%202018%2005:25:48%20GMT	https://dokari.co.id/post/tag/travel-murah-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-murah-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:19	13192/13192	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202018%2014:31:15%20GMT	https://dokari.co.id/post/category/travel-palembang/	/home/rifky/websites/dokari/dokari.co.id/post/category/travel-palembang/index.html	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:19	13132/13132	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Apr%202018%2003:44:00%20GMT	https://dokari.co.id/post/tag/travel-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-lampung/index.html	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:19	50662/50662	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2009:04:33%20GMT	https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/amp/	/home/rifky/websites/dokari/dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/amp/index.html	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:24	342086/342086	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Feb%202018%2017:17:32%20GMT	http://dokari.co.id/wp-content/cache/wpfc-minified/304ba3496e50c061e6b22762a22b9f0e/1517591852index.css	/home/rifky/websites/dokari/dokari.co.id/wp-content/cache/wpfc-minified/304ba3496e50c061e6b22762a22b9f0e/1517591852index.css	(from https://dokari.co.id/post/promo/)
14:51:24	13192/13192	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Mar%202018%2023:45:16%20GMT	https://dokari.co.id/post/tag/travel-lampung-murah/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-lampung-murah/index.html	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:24	2351/2351	---MC-	200	added ('OK')	application/json	date:Sun,%2020%20Jan%202019%2007:51:21%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Fpost%2Fpromo%2F	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embed2757.json	(from https://dokari.co.id/post/promo/)
14:51:24	850/850	---MC-	200	added ('OK')	application/rss+xml	etag:%2285f8c7be206242e26f9bee082373cd78%22	https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/feed/	/home/rifky/websites/dokari/dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/feed/index.html	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:27	777/777	---MC-	200	added ('OK')	application/rss+xml	etag:%2248ed9f20379308a2a7253d8455ca7b14%22	https://dokari.co.id/post/promo/feed/	/home/rifky/websites/dokari/dokari.co.id/post/promo/feed/index.html	(from https://dokari.co.id/post/promo/)
14:51:35	2445/2445	---MC-	200	added ('OK')	text/xml	date:Sun,%2020%20Jan%202019%2007:51:34%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Fpost%2Fpromo%2F&format=xml	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embedc276	(from https://dokari.co.id/post/promo/)
14:51:36	20022/20022	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20Jan%202018%2011:36:18%20GMT	https://dokari.co.id/wp-content/plugins/widget-google-reviews/static/js/wpac-time.js?ver=4.8.8	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/widget-google-reviews/static/js/wpac-time9537.js	(from https://dokari.co.id/wp-login.php)
14:51:36	51668/51668	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Mar%202018%2001:07:12%20GMT	https://dokari.co.id/post/promo/amp/	/home/rifky/websites/dokari/dokari.co.id/post/promo/amp/index.html	(from https://dokari.co.id/post/promo/)
14:51:36	12856/12856	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Feb%202018%2002:15:08%20GMT	https://dokari.co.id/post/category/promo/	/home/rifky/websites/dokari/dokari.co.id/post/category/promo/index.html	(from https://dokari.co.id/post/promo/)
14:51:36	12966/12966	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202018%2003:11:28%20GMT	https://dokari.co.id/post/tag/travel-jawa-sumatera/	/home/rifky/websites/dokari/dokari.co.id/post/tag/travel-jawa-sumatera/index.html	(from https://dokari.co.id/post/promo/)
14:51:37	17790/17790	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Jan%202018%2011:36:18%20GMT	https://dokari.co.id/wp-content/plugins/widget-google-reviews/static/css/google-review.css?ver=4.8.8	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/widget-google-reviews/static/css/google-review9537.css	(from https://dokari.co.id/wp-login.php)
14:51:38	48714/48714	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Jan%202018%2011:37:07%20GMT	https://dokari.co.id/wp-content/plugins/super-socializer/css/front.css?ver=7.10.2	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/super-socializer/css/front2498.css	(from https://dokari.co.id/wp-login.php)
14:51:39	111738/111738	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Jan%202018%2011:37:07%20GMT	https://dokari.co.id/wp-content/plugins/super-socializer/css/share-svg.css?ver=7.10.2	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/super-socializer/css/share-svg2498.css	(from https://dokari.co.id/wp-login.php)
14:51:40	5963/5963	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2007:51:40%20GMT	https://dokari.co.id/wp-login.php?action=lostpassword	/home/rifky/websites/dokari/dokari.co.id/wp-loginc2b6.html	(from https://dokari.co.id/wp-login.php)
14:51:41	66213/66213	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Jan%202018%2011:36:30%20GMT	https://dokari.co.id/wp-content/plugins/jetpack/css/jetpack.css?ver=5.7.1	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/jetpack/css/jetpacka78f.css	(from https://dokari.co.id/wp-login.php)
14:51:42	66004/66004	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20Jan%202018%2011:37:07%20GMT	https://dokari.co.id/wp-content/plugins/super-socializer/js/front/combined.js?ver=7.10.2	/home/rifky/websites/dokari/dokari.co.id/wp-content/plugins/super-socializer/js/front/combined2498.js	(from https://dokari.co.id/wp-login.php)
14:51:44	67/67	---MC-	200	added ('OK')	text/plain	date:Sun,%2020%20Jan%202019%2007:51:43%20GMT	http://dokari.co.id/robots.txt		(from http://dokari.co.id/wp-content/cache/wpfc-minified/c16f71ece91d518912f60200f0d7c460/1517225960index.css)
14:51:45	2210/2210	---MC-	200	added ('OK')	application/json	date:Sun,%2020%20Jan%202019%2007:51:44%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Famp-home%2F	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embed6e09.json	(from https://dokari.co.id/amp-home/)
14:51:46	2306/2306	---MC-	200	added ('OK')	text/xml	date:Sun,%2020%20Jan%202019%2007:51:45%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Famp-home%2F&format=xml	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embed5fa6	(from https://dokari.co.id/amp-home/)
14:51:47	295266/295266	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20Jan%202018%2013:22:51%20GMT	https://dokari.co.id/wp-content/cache/autoptimize/js/autoptimize_a1513f66695e7380b20890297f94da31.js	/home/rifky/websites/dokari/dokari.co.id/wp-content/cache/autoptimize/js/autoptimize_a1513f66695e7380b20890297f94da31.js	(from https://dokari.co.id/amp-home/)
